utc_time,temperature,humidity,precipitation,wind_speed,weather_main
2025-10-29 18:00:08,13.31,21,0,1.38,Clear
2025-10-30 00:00:05,9.58,43,0,0.67,Clear
2025-10-30 06:00:03,16.54,17,0,0.8,Clear
2025-10-30 12:00:01,18.57,14,0,1.88,Clear
2025-10-31 16:42:48,10.18,30,0,1.23,Clear
2025-10-31 18:00:03,9.3,32,0,0.88,Clear
2025-09-01,6.88,100,0,0.51,Fog
2025-09-01 06:00:07,12.88,100,0,1.03,Clouds
2025-09-01 12:00:03,14.88,82,0,3.6,Clouds
2025-09-01 18:00:03,13.88,88,0,1.54,Clouds
2025-09-02 00:00:01,14.88,88,0,3.09,Clouds
2025-09-02 06:00:07,15.88,88,0,3.09,Clouds
2025-09-02 12:00:03,17.88,82,0,5.66,Clouds
2025-09-02 18:00:01,15.88,88,0,3.6,Clouds
2025-09-03 00:00:08,15.88,88,0,5.14,Clear
2025-09-03 06:00:07,15.88,94,0,5.66,Clouds
2025-09-03 12:00:05,19.88,88,0,2.06,Clouds
2025-09-03 18:00:02,14.88,94,0,4.12,Clear
2025-09-04 00:00:08,14.88,100,0,4.12,Clouds
2025-09-04 06:00:03,15.88,94,0,4.12,Clouds
2025-09-04 12:00:01,16.88,88,0,6.17,Clouds
2025-09-04 18:00:04,16.88,88,0,5.66,Clear
2025-09-05 00:00:09,15.88,94,0,2.06,Clouds
2025-09-05 06:00:05,16.88,94,0,2.57,Clouds
2025-09-05 12:00:01,19.88,83,0,5.14,Clear
2025-09-05 18:00:10,16.88,88,0,3.6,Clear
2025-09-06 00:00:07,16.88,88,0,2.57,Clear
2025-09-06 06:00:03,18.88,88,0,3.09,Clouds
2025-09-06 12:00:00,19.88,83,0,5.14,Clouds
2025-09-06 18:00:10,16.88,94,0,1.54,Clouds
2025-09-07 00:00:07,15.88,100,0,2.06,Fog
2025-09-07 06:00:05,15.88,100,0,1.54,Clouds
2025-09-07 12:00:03,18.88,82,0,3.6,Clear
2025-09-07 18:00:06,15.88,94,0,2.57,Clear
2025-09-08 00:00:01,13.88,100,0,1.03,Mist
2025-09-08 06:00:07,13.88,100,0,1.03,Fog
2025-09-08 12:00:03,17.88,94,0,2.57,Clouds
2025-09-08 18:00:00,16.88,94,0,1.54,Clouds
2025-09-09 00:00:07,14.88,100,0,0.51,Fog
2025-09-09 06:00:03,15.88,100,0,0,Clouds
2025-09-09 12:00:00,20.88,60,0,5.14,Clouds
2025-09-09 18:00:04,13.88,94,0,0.51,Clear
2025-09-10 00:00:07,10.88,100,0,1.03,Clear
2025-09-10 06:00:06,16.88,94,0,3.09,Clear
2025-09-10 12:00:08,20.88,64,0,5.66,Clear
2025-09-10 18:00:03,16.88,88,0,2.57,Clear
2025-09-11 00:00:09,16.88,88,0,3.6,Clear
2025-09-11 06:00:05,18.88,82,0,7.2,Clear
2025-09-11 12:00:02,20.88,68,0,8.75,Clear
2025-09-11 18:00:00,17.88,82,0.24,8.23,Rain
2025-09-12 00:00:06,15.88,100,0,8.75,Clouds
2025-09-12 06:00:03,15.88,100,0,5.66,Clouds
2025-09-12 12:00:09,16.88,94,0,6.69,Clouds
2025-09-12 18:00:04,15.88,94,0,5.14,Clear
2025-09-13 00:00:10,14.88,100,0,4.63,Clouds
2025-09-13 06:00:05,15.88,88,0,4.63,Clouds
2025-09-13 12:00:00,16.88,77,0,7.2,Clear
2025-09-13 18:00:07,14.88,94,0,4.63,Clouds
2025-09-14 00:00:03,15.88,94,0,5.14,Clouds
2025-09-14 06:00:09,15.88,94,0,3.09,Clouds
2025-09-14 12:00:06,16.88,82,0,5.66,Clouds
2025-09-14 18:00:01,15.88,88,0,3.09,Clouds
2025-09-15 00:00:06,14.88,100,4.86,4.12,Rain
2025-09-15 06:00:01,14.88,94,0,4.63,Clouds
2025-09-15 12:00:09,14.88,88,0,7.2,Clouds
2025-09-15 18:00:10,14.88,82,0,7.2,Clear
2025-09-16 00:00:01,15.88,94,0,8.75,Clouds
2025-09-16 06:00:01,14.88,88,0,6.69,Clouds
2025-09-16 12:00:08,15.88,82,0,8.75,Clear
2025-09-16 18:00:46,14.88,94,0,5.14,Clouds
2025-09-17,13.88,88,0,2.57,Clouds
2025-09-17 06:00:06,12.88,94,0,3.6,Clouds
2025-09-17 12:00:03,15.88,77,0,3.09,Clouds
2025-09-17 18:00:01,13.88,94,0,0.51,Clouds
2025-09-18 00:00:09,8.88,100,0,0.51,Fog
2025-09-18 06:00:05,9.88,100,0,1.03,Clouds
2025-09-18 12:00:01,13.88,82,0,4.12,Clouds
2025-09-18 18:00:09,13.88,88,0,2.57,Clouds
2025-09-19 00:00:05,13.88,88,0,2.57,Clouds
2025-09-19 06:00:00,12.88,94,0,3.09,Clouds
2025-09-19 12:00:08,15.88,72,0,3.09,Clouds
2025-09-19 18:00:01,11.88,100,0,0.51,Clouds
2025-09-20 00:00:07,14.88,94,0,5.14,Clouds
2025-09-20 06:00:02,16.88,88,0,4.12,Clouds
2025-09-20 12:00:08,17.88,82,0,4.12,Clouds
2025-09-20 18:00:03,15.88,94,0,4.12,Clouds
2025-09-21 00:00:10,15.88,100,2.05,5.14,Rain
2025-09-21 06:00:07,16.88,88,0,6.69,Clear
2025-09-21 12:00:03,15.88,94,0,7.2,Clouds
2025-09-21 18:00:02,15.88,88,0,7.2,Clear
2025-09-22 00:00:07,12.88,76,0,3.6,Clouds
2025-09-22 06:00:02,10.88,71,0,4.63,Clear
2025-09-22 12:00:09,13.88,51,0,4.63,Clouds
2025-09-22 18:00:06,10.88,58,0,3.6,Clear
2025-09-23 00:00:09,9.88,66,0,3.6,Clouds
2025-09-23 06:00:06,9.88,62,0,5.14,Clouds
2025-09-23 12:00:02,11.88,54,0,6.69,Clouds
2025-09-23 18:00:06,6.88,70,0,1.54,Clouds
2025-09-24 00:00:01,9.88,66,0.15,3.6,Rain
2025-09-24 06:00:06,9.88,71,0,3.6,Clouds
2025-09-24 12:00:01,11.88,62,0,6.17,Clouds
2025-09-24 18:00:09,5.88,93,0,1.03,Clear
2025-09-25,2.88,93,0,0.51,Clear
2025-09-25 06:00:07,3.88,100,0,0.51,Clear
2025-09-25 12:00:03,14.88,55,0,3.6,Clear
2025-09-25 18:00:01,6.88,93,0,1.03,Clear
2025-09-26 00:00:07,3.88,100,0,0.51,Clear
2025-09-26 06:00:02,4.88,100,0,0.51,Fog
2025-09-26 12:00:08,15.88,59,0,2.57,Clear
2025-09-26 18:00:04,6.88,93,0,0.51,Clear
2025-09-27 00:00:10,2.88,100,0,0.51,Clouds
2025-09-27 06:00:06,4.88,100,0,1.03,Fog
2025-09-27 12:00:01,15.88,67,0,2.57,Clear
2025-09-27 18:00:09,7.88,93,0,1.54,Clear
2025-09-28 00:00:05,5.88,100,0,1.54,Clouds
2025-09-28 06:00:01,6.88,100,0,1.54,Fog
2025-09-28 12:00:08,14.88,63,0,5.14,Clear
2025-09-28 18:00:04,7.88,93,0,0.51,Clouds
2025-09-29 00:00:10,8.88,87,0,1.54,Clear
2025-09-29 06:00:06,9.88,71,0,2.06,Clear
2025-09-29 12:00:01,11.88,62,0,4.12,Clouds
2025-09-29 18:00:00,8.88,71,0,3.09,Clouds
2025-09-30 00:00:09,9.88,62,0,2.06,Clouds
2025-09-30 06:00:07,5.88,87,0,1.03,Clear
2025-09-30 12:00:05,11.88,58,0,4.63,Clouds
2025-09-30 18:00:01,3.88,87,0,1.03,Clear
2025-10-01 00:00:06,2.88,93,0,1.03,Clouds
2025-10-01 06:00:00,5.88,87,0,1.54,Clouds
2025-10-01 12:00:07,11.88,58,0,3.09,Clear
2025-10-01 18:00:05,8.88,87,0.13,0.51,Rain
2025-10-02 00:00:02,9.88,93,1,2.57,Rain
2025-10-02 06:00:09,2.88,100,0,0.51,Fog
2025-10-02 12:00:00,11.88,66,0,4.12,Clear
2025-10-02 18:00:06,6.88,87,0,1.03,Clear
2025-10-03 00:00:02,2.88,100,0,1.03,Clear
2025-10-03 06:00:10,6.88,93,0,2.06,Clouds
2025-10-03 12:00:07,9.88,66,0,5.14,Clouds
2025-10-03 18:00:04,9.88,76,0,4.12,Clouds
2025-10-04 00:00:09,10.88,66,0,6.69,Clouds
2025-10-04 06:00:00,10.88,66,0,7.72,Clear
2025-10-04 12:00:06,10.88,71,0,9.77,Clouds
2025-10-04 18:00:03,9.88,81,2.05,10.8,Rain
2025-10-05 00:00:01,9.88,87,0,8.75,Clouds
2025-10-05 06:00:02,10.88,93,0,9.26,Drizzle
2025-10-05 12:00:09,12.88,76,0,6.69,Clouds
2025-10-05 18:00:06,10.88,93,0,2.57,Clouds
2025-10-06 00:00:01,9.88,87,0,8.75,Clouds
2025-10-06 06:00:02,10.88,93,0,9.26,Drizzle
2025-10-06 12:00:08,13.88,82,0.1,3.6,Clouds
2025-10-06 18:00:05,8.88,100,0,1.54,Clouds
2025-10-07 00:00:02,4.88,100,0,0.51,Mist
2025-10-07 06:00:09,7.88,100,0,1.03,Clouds
2025-10-07 12:00:06,12.88,94,0,7.2,Clouds
2025-10-07 18:00:04,12.88,88,0,9.77,Clouds
2025-10-08 00:00:01,12.88,94,3.16,9.77,Rain
2025-10-08 06:00:09,12.88,94,0.65,5.14,Rain
2025-10-08 12:00:07,12.88,94,0,5.14,Clouds
2025-10-08 18:00:01,11.88,94,0,2.06,Clouds
2025-10-09 00:00:06,4.88,100,0,0,Fog
2025-10-09 06:00:01,1.88,100,0,0,Fog
2025-10-09 12:00:07,12.88,76,0,6.69,Clear
2025-10-09 18:00:05,11.88,94,7.49,6.17,Rain
2025-10-10,8.88,93,0,2.06,Clear
2025-10-10 06:00:09,5.88,93,0,1.03,Clear
2025-10-10 12:00:08,11.88,58,0,3.09,Clear
2025-10-10 18:00:05,9.88,76,0,3.6,Clear
2025-10-11,10.88,82,0,3.09,Clear
2025-10-11 06:00:06,10.88,62,0,6.69,Clear
2025-10-11 12:00:01,11.88,54,0,8.75,Clouds
2025-10-11 18:00:10,9.88,62,0,5.66,Clear
2025-10-12 00:00:05,8.88,81,0,1.03,Clouds
2025-10-12 06:00:10,7.88,71,0,7.2,Clouds
2025-10-12 12:00:07,8.88,71,0,8.23,Clouds
2025-10-12 18:00:07,8.88,71,0,8.23,Clouds
2025-10-13 00:00:03,8.88,71,0,5.14,Clear
2025-10-13 06:00:02,7.88,61,0,6.17,Clouds
2025-10-13 12:00:08,7.88,61,0,5.66,Clouds
2025-10-13 18:00:05,7.88,66,0,4.12,Clouds
2025-10-14 00:00:09,5.88,93,0,2.57,Clouds
2025-10-14 06:00:04,5.88,93,0,2.06,Clouds
2025-10-14 12:00:02,7.88,81,0,2.57,Clouds
2025-10-14 18:00:01,6.88,81,0,1.54,Clouds
2025-10-15 00:00:07,5.88,100,0,0.51,Clouds
2025-10-15 06:00:01,2.88,100,0,1.03,Clouds
2025-10-15 12:00:08,12.88,67,0,5.14,Clear
2025-10-15 18:00:05,4.88,93,0,0.51,Clear
2025-10-16 00:00:02,8.88,93,0,2.06,Clear
2025-10-16 06:00:09,8.88,87,0,2.57,Clear
2025-10-16 12:00:06,8.88,57,0,7.72,Clouds
2025-10-16 18:00:05,5.88,70,0,2.06,Clear
2025-10-17 00:00:06,-1.12,100,0,0.51,Clear
2025-10-17 06:00:05,2.88,93,0,1.54,Clouds
2025-10-17 12:00:05,6.88,76,0,2.57,Clouds
2025-10-17 18:00:00,2.88,93,0,1.03,Clouds
2025-10-18 00:00:06,2.88,93,0,1.54,Clouds
2025-10-18 06:00:01,-1.12,93,0,1.03,Clouds
2025-10-18 12:00:07,7.88,66,0,3.6,Clouds
2025-10-18 18:00:04,-0.12,93,0,0.51,Clear
2025-10-19 00:00:09,-2.12,100,0,0,Clouds
2025-10-19 06:00:05,-3.12,100,0,0,Clouds
2025-10-19 12:00:01,5.88,75,0,3.09,Clear
2025-10-19 18:00:05,5.88,81,0,2.06,Clear
2025-10-20 00:00:09,5.88,87,0,2.57,Clouds
2025-10-20 06:00:04,7.88,81,0,2.06,Clouds
2025-10-20 12:00:09,8.88,61,0,4.12,Clear
2025-10-20 18:00:05,8.88,66,0,7.2,Clouds
2025-10-21 00:00:01,9.88,66,0,8.75,Clouds
2025-10-21 06:00:09,9.88,71,0,6.17,Clouds
2025-10-21 12:00:06,8.88,81,0,8.23,Clouds
2025-10-21 18:00:03,9.88,76,0,8.75,Clear
2025-10-22,9.88,81,0,8.23,Clouds
2025-10-22 06:00:00,9.88,81,0,8.23,Clouds
2025-10-22 12:00:09,9.88,93,0,8.23,Clouds
2025-10-22 18:00:02,9.88,100,2.73,7.2,Rain
2025-10-23 00:00:01,10.88,93,0,5.66,Drizzle
2025-10-23 06:00:01,10.88,93,0,4.12,Clouds
2025-10-23 12:00:05,10.88,93,0,4.12,Clouds
2025-10-23 18:00:04,9.88,93,0,3.6,Clouds
2025-10-24,9.88,93,0,3.09,Clouds
2025-10-24 06:00:07,8.88,100,0,5.14,Clouds
2025-10-24 12:00:03,8.88,93,0,5.14,Clouds
2025-10-24 18:00:01,8.88,100,0,5.66,Clouds
2025-10-25 00:00:08,10.88,93,0,4.12,Clouds
2025-10-25 06:00:05,10.88,93,0,2.06,Clouds
2025-10-25 12:00:02,9.88,100,0.24,1.03,Rain
2025-10-25 18:00:03,8.88,100,2.37,1.03,Rain
2025-10-26,8.88,100,0,2.57,Clouds
2025-10-26 06:00:08,7.88,100,0,1.03,Clouds
2025-10-26 12:00:07,9.88,81,0,1.03,Clear
2025-10-26 18:00:05,6.88,100,0,0.51,Clear
2025-10-27 00:00:11,4.88,100,0,1.03,Mist
2025-10-27 06:00:04,4.88,100,0.56,1.03,Fog
2025-10-27 12:00:09,7.88,81,0,4.63,Clouds
2025-10-27 18:00:05,0.88,100,0,1.03,Clear
2025-10-28 00:00:01,-0.12,100,0,1.03,Clouds
2025-10-28 06:00:09,1.88,100,0,1.54,Clouds
2025-10-28 12:00:05,7.88,87,0,1.79,Clouds
2025-10-28 18:00:05,0.88,100,0,1.03,Clear
2025-10-29 00:00:01,-0.12,100,0,1.03,Clouds
2025-10-29 06:00:09,1.88,100,0,1.54,Clouds
2025-10-29 12:00:09,6.88,100,0.1,1.03,Rain
2025-10-29 18:00:08,5.88,100,0,0.51,Clouds
2025-10-30 00:00:05,1.88,100,0,1.03,Clouds
2025-10-30 06:00:03,6.88,93,0.75,2.57,Rain
2025-10-30 12:00:02,8.88,100,2.37,5.14,Rain
2025-10-31 16:42:48,6.88,100,0,2.06,Clouds
2025-10-31 18:00:03,6.88,93,0,3.6,Clouds
2025-09-01,17.51,82,0,1.54,Clear
2025-09-01 06:00:07,18.51,77,0,1.54,Clear
2025-09-01 12:00:03,28.51,39,0,3.6,Clouds
2025-09-01 18:00:03,22.51,68,0,1.54,Clear
2025-09-02 00:00:01,17.51,88,0,2.06,Clear
2025-09-02 06:00:07,19.51,73,0,0.51,Clear
2025-09-02 12:00:03,30.51,42,0,1.54,Clear
2025-09-02 18:00:01,26.51,47,0,3.09,Clear
2025-09-03 00:00:08,18.51,82,0,2.06,Clear
2025-09-03 06:00:07,20.51,68,0,1.03,Clouds
2025-09-03 12:00:05,26.51,50,0,2.57,Clouds
2025-09-03 18:00:02,21.51,88,0,0,Clouds
2025-09-04 00:00:08,16.51,82,0,1.54,Clouds
2025-09-04 06:00:03,18.51,77,0,1.03,Clear
2025-09-04 12:00:01,29.51,42,0,3.6,Clouds
2025-09-04 18:00:04,24.51,65,0.13,3.09,Rain
2025-09-05 00:00:09,19.51,83,0,1.03,Clear
2025-09-05 06:00:05,20.49,78,0,1.03,Clear
2025-09-05 12:00:01,30.51,48,0,3.6,Clouds
2025-09-05 18:00:10,23.51,78,0,1.54,Clear
2025-09-06 00:00:07,19.51,83,0,2.06,Clear
2025-09-06 06:00:04,20.51,78,0,1.54,Clear
2025-09-06 12:00:00,30.51,55,0,4.63,Clouds
2025-09-06 18:00:10,23.49,83,0,2.06,Clear
2025-09-07 00:00:08,20.51,88,0,2.06,Clear
2025-09-07 06:00:05,20.51,83,0,1.03,Clouds
2025-09-07 12:00:03,29.51,48,0,3.6,Clouds
2025-09-07 18:00:06,24.51,69,0,1.54,Clouds
2025-09-08 00:00:02,20.51,83,0,2.06,Clouds
2025-09-08 06:00:07,20.51,83,0,1.54,Clouds
2025-09-08 12:00:03,30.51,55,0,1.54,Clouds
2025-09-08 18:00:00,23.49,78,0,1.54,Clear
2025-09-09 00:00:07,20.51,83,0,0.51,Clouds
2025-09-09 06:00:03,21.51,78,0,1.54,Clouds
2025-09-09 12:00:00,29.49,30,0,3.09,Clear
2025-09-09 18:00:04,25.51,50,0,2.06,Clear
2025-09-10 00:00:07,19.51,77,0,2.06,Clouds
2025-09-10 06:00:06,20.51,68,0,1.03,Clear
2025-09-10 12:00:09,28.51,51,0,4.12,Clouds
2025-09-10 18:00:03,26.51,44,0,1.03,Clouds
2025-09-11 00:00:09,21.51,73,0.28,1.54,Rain
2025-09-11 06:00:05,18.51,100,10,5.66,Rain
2025-09-11 12:00:02,28.51,45,0.22,4.63,Rain
2025-09-11 18:00:00,22.51,78,0.3,1.54,Rain
2025-09-12 00:00:06,19.51,83,0,1.03,Clear
2025-09-12 06:00:03,19.51,77,0,0.51,Clear
2025-09-12 12:00:09,28.51,54,0,2.57,Clouds
2025-09-12 18:00:04,24.53,69,0,1.54,Clear
2025-09-13 00:00:10,19.51,83,0,2.06,Clear
2025-09-13 06:00:05,19.51,83,0,1.03,Clear
2025-09-13 12:00:00,31.51,35,0,2.06,Clear
2025-09-13 18:00:07,24.51,69,0,2.06,Clear
2025-09-14 00:00:03,19.51,83,0,1.54,Clear
2025-09-14 06:00:10,20.51,78,0,0.51,Clear
2025-09-14 12:00:06,29.51,42,0,1.54,Clear
2025-09-14 18:00:01,22.51,78,0,1.03,Clear
2025-09-15 00:00:06,18.51,77,0,2.06,Clear
2025-09-15 06:00:01,19.51,73,0,1.03,Clear
2025-09-15 12:00:10,28.51,39,0,2.57,Clouds
2025-09-15 18:00:10,22.51,83,0,1.54,Clear
2025-09-16 00:00:01,18.51,82,0,1.54,Clear
2025-09-16 06:00:01,19.51,77,0,2.06,Clear
2025-09-16 12:00:08,29.51,48,0,2.57,Clear
2025-09-16 18:00:46,22.51,73,0,1.03,Clear
2025-09-17,18.51,82,0,1.03,Clear
2025-09-17 06:00:06,18.51,82,0,1.54,Clouds
2025-09-17 12:00:03,28.51,39,0,6.69,Clear
2025-09-17 18:00:01,21.49,46,0,6.17,Clear
2025-09-18 00:00:09,14.51,67,0,1.03,Clear
2025-09-18 06:00:05,16.51,55,0,0.51,Clear
2025-09-18 12:00:01,28.51,23,0,3.09,Clear
2025-09-18 18:00:10,21.51,30,0,5.14,Clear
2025-09-19 00:00:05,15.51,55,0,0,Clear
2025-09-19 06:00:00,16.51,48,0,0.51,Clear
2025-09-19 12:00:08,29.51,19,0,1.54,Clear
2025-09-19 18:00:01,22.51,68,0,3.6,Clear
2025-09-20 00:00:07,16.51,82,0,1.54,Clear
2025-09-20 06:00:03,16.51,77,0,1.03,Clear
2025-09-20 12:00:08,30.51,33,0,4.12,Clear
2025-09-20 18:00:04,22.51,64,0,2.06,Clear
2025-09-21 00:00:10,16.51,77,0,1.03,Clear
2025-09-21 06:00:07,16.51,72,0,1.03,Clear
2025-09-21 12:00:03,30.51,37,0,4.63,Clear
2025-09-21 18:00:03,21.51,60,0,1.03,Clear
2025-09-22 00:00:07,16.51,72,0,1.54,Clear
2025-09-22 06:00:02,16.51,77,0,1.54,Clear
2025-09-22 12:00:09,29.51,32,0,3.09,Clear
2025-09-22 18:00:06,22.51,64,0,2.06,Clear
2025-09-23 00:00:09,16.51,82,0,2.06,Clear
2025-09-23 06:00:06,17.51,72,0,1.03,Clear
2025-09-23 12:00:02,28.51,42,0,3.6,Clear
2025-09-23 18:00:06,22.51,60,0,1.03,Clear
2025-09-24 00:00:01,15.51,82,0,1.54,Clear
2025-09-24 06:00:07,18.51,72,0,2.06,Clear
2025-09-24 12:00:01,27.51,39,0,1.54,Clear
2025-09-24 18:00:10,22.51,60,0,1.54,Clouds
2025-09-25,20.51,88,0,2.57,Rain
2025-09-25 06:00:07,18.51,88,0,1.54,Clouds
2025-09-25 12:00:03,26.51,50,0.4,2.06,Rain
2025-09-25 18:00:02,20.51,78,0.14,1.03,Rain
2025-09-26 00:00:07,17.51,88,0,1.03,Clouds
2025-09-26 06:00:02,18.48,82,0,1.03,Clouds
2025-09-26 12:00:08,25.51,65,0,4.63,Clouds
2025-09-26 18:00:04,21.51,53,0,5.66,Clouds
2025-09-27 00:00:10,17.51,77,0.39,1.54,Rain
2025-09-27 06:00:06,16.51,82,0,1.54,Clouds
2025-09-27 12:00:01,25.51,44,0.48,3.09,Rain
2025-09-27 18:00:09,19.51,68,0.44,2.06,Rain
2025-09-28 00:00:05,18.51,77,0.32,1.03,Rain
2025-09-28 06:00:01,15.51,88,0,1.03,Clouds
2025-09-28 12:00:09,23.51,53,0.86,4.12,Rain
2025-09-28 18:00:05,15.51,88,0.32,2.57,Rain
2025-09-29 00:00:10,14.51,100,0.24,4.63,Thunderstorm
2025-09-29 06:00:06,15.49,82,0,1.03,Clouds
2025-09-29 12:00:02,21.51,60,0.55,3.6,Rain
2025-09-29 18:00:00,16.49,77,0,1.54,Clear
2025-09-30 00:00:09,14.51,82,0,1.54,Clouds
2025-09-30 06:00:07,14.49,82,0,1.54,Clouds
2025-09-30 12:00:05,21.51,56,0,3.09,Clouds
2025-09-30 18:00:01,18.51,63,0,1.03,Clear
2025-10-01 00:00:06,12.51,88,0,1.54,Clear
2025-10-01 06:00:01,13.51,82,0,1.03,Clear
2025-10-01 12:00:07,19.51,64,0,2.06,Clouds
2025-10-01 18:00:05,17.51,52,0,1.03,Clouds
2025-10-02 00:00:02,14.51,77,0,2.06,Clouds
2025-10-02 06:00:09,10.51,100,0.91,2.57,Rain
2025-10-02 12:00:00,11.51,94,0,3.09,Rain
2025-10-02 18:00:07,11.49,58,0.88,3.6,Rain
2025-10-03 00:00:02,9.51,66,0,3.09,Clouds
2025-10-03 06:00:10,9.51,62,0,1.54,Clouds
2025-10-03 12:00:07,15.49,41,0,4.63,Clouds
2025-10-03 18:00:04,10.51,54,0,4.12,Clear
2025-10-04 00:00:09,8.51,66,0,1.54,Clouds
2025-10-04 06:00:01,8.51,66,0,1.54,Clear
2025-10-04 12:00:06,17.51,29,0,1.54,Clear
2025-10-04 18:00:03,11.51,58,0,0.51,Clear
2025-10-05 00:00:01,10.51,66,0,3.09,Clouds
2025-10-05 06:00:02,12.51,62,0,4.12,Clouds
2025-10-05 12:00:09,21.51,35,0,2.06,Clouds
2025-10-05 18:00:06,14.51,82,1.38,2.57,Rain
2025-10-06 00:00:01,10.51,66,0,3.09,Clouds
2025-10-06 06:00:02,12.51,62,0,4.12,Clouds
2025-10-06 12:00:09,19.51,49,0.38,3.09,Rain
2025-10-06 18:00:05,13.51,54,0.46,4.63,Rain
2025-10-07 00:00:02,10.51,58,0,2.57,Clear
2025-10-07 06:00:09,10.51,66,0,3.09,Clear
2025-10-07 12:00:06,20.51,32,0,8.23,Clouds
2025-10-07 18:00:04,14.51,44,0,6.69,Clear
2025-10-08 00:00:01,13.51,54,0,5.66,Clouds
2025-10-08 06:00:09,12.49,58,0,4.63,Clouds
2025-10-08 12:00:07,20.51,35,0,5.66,Clouds
2025-10-08 18:00:01,17.51,32,0,2.06,Clouds
2025-10-09 00:00:06,10.51,71,0,1.03,Clear
2025-10-09 06:00:01,8.51,76,0,2.06,Clear
2025-10-09 12:00:07,20.51,43,0,3.09,Clear
2025-10-09 18:00:05,13.51,72,0,1.03,Clear
2025-10-10,10.51,82,0,1.54,Clear
2025-10-10 06:00:09,10.49,82,0,1.03,Clear
2025-10-10 12:00:08,22.51,46,0,2.06,Clear
2025-10-10 18:00:05,15.51,77,0,2.06,Clear
2025-10-11,11.51,87,0,1.54,Clear
2025-10-11 06:00:06,10.51,87,0,1.54,Clouds
2025-10-11 12:00:01,23.51,35,0,6.17,Clear
2025-10-11 18:00:10,16.51,48,0,4.63,Clear
2025-10-12 00:00:05,9.51,76,0,2.06,Clear
2025-10-12 06:00:10,9.49,76,0,0.51,Clear
2025-10-12 12:00:08,23.51,27,0,2.06,Clear
2025-10-12 18:00:07,13.51,82,0,1.54,Clear
2025-10-13 00:00:03,10.51,76,0,1.54,Clear
2025-10-13 06:00:02,10.51,82,0,1.03,Clear
2025-10-13 12:00:08,20.51,43,0,1.54,Clear
2025-10-13 18:00:05,14.51,72,0,0,Clear
2025-10-14 00:00:10,9.51,81,0,1.03,Clouds
2025-10-14 06:00:05,8.53,87,0,1.03,Clear
2025-10-14 12:00:02,21.51,46,0,1.54,Clear
2025-10-14 18:00:01,14.51,67,0,1.03,Clear
2025-10-15 00:00:07,9.51,81,0,1.54,Clear
2025-10-15 06:00:02,9.51,81,0,1.54,Clear
2025-10-15 12:00:08,22.51,43,0,4.12,Clear
2025-10-15 18:00:05,15.51,67,0,1.03,Clear
2025-10-16 00:00:02,12.51,76,0,0.51,Clouds
2025-10-16 06:00:09,12.51,82,0,0.51,Clouds
2025-10-16 12:00:06,17.51,68,0,2.06,Clouds
2025-10-16 18:00:05,16.51,55,0,2.06,Clouds
2025-10-17 00:00:06,14.51,77,0.3,1.03,Rain
2025-10-17 06:00:05,13.51,94,0.72,2.06,Rain
2025-10-17 12:00:05,14.51,100,0.11,4.12,Rain
2025-10-17 18:00:00,14.51,77,0,2.57,Clouds
2025-10-18 00:00:06,14.51,88,0.11,2.06,Rain
2025-10-18 06:00:01,14.51,88,0.4,1.03,Rain
2025-10-18 12:00:08,16.51,77,0,2.57,Clouds
2025-10-18 18:00:04,15.51,88,1.06,0,Rain
2025-10-19 00:00:10,13.51,88,0,1.03,Fog
2025-10-19 06:00:05,12.51,94,0,2.06,Mist
2025-10-19 12:00:01,21.51,60,0,2.57,Clouds
2025-10-19 18:00:05,15.51,67,0,1.03,Clear
2025-10-20 00:00:09,10.49,87,0,1.03,Clear
2025-10-20 06:00:04,9.51,87,0,1.03,Clear
2025-10-20 12:00:09,21.51,40,0,1.54,Clear
2025-10-20 18:00:05,12.51,71,0,1.03,Clear
2025-10-21 00:00:01,9.53,81,0,1.54,Clouds
2025-10-21 06:00:09,9.51,81,0,1.54,Clear
2025-10-21 12:00:07,22.51,33,0,3.6,Clouds
2025-10-21 18:00:03,14.49,82,0,2.06,Clouds
2025-10-22,14.51,82,0,3.09,Clouds
2025-10-22 06:00:01,15.51,82,0.34,2.57,Rain
2025-10-22 12:00:09,22.51,53,0.25,3.09,Rain
2025-10-22 18:00:03,17.51,77,0.1,1.03,Rain
2025-10-23 00:00:01,15.51,82,0,2.06,Clouds
2025-10-23 06:00:01,15.51,82,0,0,Clouds
2025-10-23 12:00:05,22.51,60,0.36,2.57,Rain
2025-10-23 18:00:04,18.51,72,0,2.57,Clear
2025-10-24,20.51,52,0,3.6,Clouds
2025-10-24 06:00:07,19.51,64,0.84,4.63,Rain
2025-10-24 12:00:03,22.51,43,0,3.6,Clouds
2025-10-24 18:00:01,15.51,77,0.23,2.57,Rain
2025-10-25 00:00:08,10.51,87,0,2.06,Clear
2025-10-25 06:00:05,9.51,87,0,3.09,Clear
2025-10-25 12:00:03,21.51,46,0,4.12,Clouds
2025-10-25 18:00:03,16.51,63,0,1.54,Clouds
2025-10-26,17.49,59,0,3.09,Clouds
2025-10-26 06:00:08,14.51,82,0.41,2.06,Rain
2025-10-26 12:00:08,21.51,64,1.18,4.12,Rain
2025-10-26 18:00:05,21.51,64,0.8,5.66,Rain
2025-10-27 00:00:11,16.51,82,2.33,6.17,Thunderstorm
2025-10-27 06:00:04,14.51,82,2.41,2.06,Rain
2025-10-27 12:00:09,19.51,68,0.22,4.12,Rain
